date,open,high,low,close,volume,adjusted_close,dividend
2020-08-14,1490.8,1536.9744,1477.4901,1504.63,5925512,1504.63,0.0
2020-08-21,1515.97,1591.88,1505.0,1575.57,7001858,1575.57,0.0
2020-08-28,1592.47,1652.79,1575.04,1639.43,7837417,1639.43,0.0
2020-09-04,1643.57,1726.1022,1537.9701,1581.21,10909755,1581.21,0.0
2020-09-11,1525.0,1573.66,1493.02,1515.76,7850195,1515.76,0.0
2020-09-18,1531.6471,1557.0,1431.62,1451.09,9545375,1451.09,0.0
2020-09-25,1431.62,1463.97,1402.15,1439.06,9673534,1439.06,0.0
2020-10-02,1471.99,1495.07,1446.28,1455.6,8381871,1455.6,0.0
2020-10-09,1462.65,1511.85,1433.23,1510.45,7142400,1510.45,0.0
2020-10-16,1538.0,1588.42,1529.3,1567.7,9651811,1567.7,0.0
2020-10-23,1575.93,1634.12,1520.5,1632.98,9641795,1632.98,0.0
2020-10-30,1615.0,1681.315,1508.48,1616.11,13111670,1616.11,0.0
2020-11-06,1623.54,1791.818,1612.108,1759.73,10769230,1759.73,0.0
2020-11-13,1795.98,1816.89,1716.12,1772.26,9227228,1772.26,0.0
2020-11-20,1764.14,1794.34,1730.02,1736.38,5735466,1736.38,0.0
2020-11-27,1740.22,1797.01,1710.18,1787.02,4207518,1787.02,0.0
2020-12-04,1775.65,1843.83,1747.84,1823.76,7217695,1823.76,0.0
2020-12-11,1815.55,1829.29,1733.527,1774.8,6063432,1774.8,0.0
2020-12-18,1770.72,1789.8,1715.0,1726.22,9961441,1726.22,0.0
2020-12-24,1709.13,1744.11,1694.0,1734.16,4331858,1734.16,0.0
2020-12-31,1744.91,1788.47,1728.0,1752.64,4470716,1752.64,0.0
2021-01-08,1760.0,1799.355,1696.1014,1797.83,9084613,1797.83,0.0
2021-01-15,1777.02,1784.38,1711.71,1727.62,7405602,1727.62,0.0
2021-01-22,1743.0,1932.08,1732.83,1892.56,9860689,1892.56,0.0
2021-01-29,1912.74,1921.82,1797.28,1827.36,13218469,1827.36,0.0
2021-02-05,1844.585,2106.6234,1844.585,2088.83,13938497,2088.83,0.0
2021-02-12,2100.0,2115.0,2052.24,2095.03,5760739,2095.03,0.0
2021-02-19,2091.75,2145.14,2083.43,2088.81,5562207,2088.81,0.0
2021-02-26,2053.6,2088.32,1990.23,2021.91,8348509,2021.91,0.0
2021-03-05,2048.0,2106.2,1994.0,2097.07,9391681,2097.07,0.0
2021-03-12,2084.06,2113.74,2005.19,2050.0,7970435,2050.0,0.0
2021-03-19,2044.975,2113.68,2002.93,2026.96,8114126,2026.96,0.0
2021-03-26,2027.63,2067.6,1996.09,2024.73,7542742,2024.73,0.0
2021-04-01,2022.16,2135.75,2005.45,2129.78,6812974,2129.78,0.0
2021-04-09,2147.15,2273.97,2145.205,2270.67,8134694,2270.67,0.0
2021-04-16,2254.12,2296.0,2227.82,2282.75,6358292,2282.75,0.0
2021-04-23,2270.18,2306.1175,2240.32,2299.93,6451925,2299.93,0.0
2021-04-30,2304.52,2431.38,2286.16,2353.5,12181004,2353.5,0.0
2021-05-07,2364.91,2381.55,2256.68,2351.93,7689265,2351.93,0.0
2021-05-14,2328.14,2331.0,2193.62,2278.38,8834644,2278.38,0.0
2021-05-21,2263.57,2318.89,2225.44,2294.13,7023399,2294.13,0.0
2021-05-28,2314.89,2389.05,2311.955,2356.85,6627931,2356.85,0.0
2021-06-04,2374.44,2399.03,2329.52,2393.57,4383753,2393.57,0.0
2021-06-11,2389.436,2441.72,2381.0,2430.2,5708292,2430.2,0.0
2021-06-18,2432.26,2455.51,2389.4,2402.22,7097746,2402.22,0.0
2021-06-25,2410.01,2461.91,2397.97,2450.17,6245977,2450.17,0.0
2021-07-02,2453.57,2508.08,2427.09,2505.15,6011156,2505.15,0.0
2021-07-09,2512.97,2545.68,2480.44,2510.37,4644181,2510.37,0.0
2021-07-16,2523.56,2586.5266,2512.215,2539.4,5265186,2539.4,0.0
2021-07-23,2521.79,2667.9799,2470.1,2660.3,6541925,2660.3,0.0
2021-07-30,2666.565,2765.94,2602.08,2694.53,11795450,2694.53,0.0
2021-08-06,2702.34,2729.45,2666.39,2714.77,5021461,2714.77,0.0
2021-08-13,2718.85,2757.13,2706.785,2754.55,4210194,2754.55,0.0
2021-08-20,2750.4979,2767.25,2685.0,2748.59,5817410,2748.59,0.0
2021-08-27,2759.39,2890.25,2752.15,2880.08,5648081,2880.08,0.0
2021-09-03,2888.0,2925.075,2848.01,2874.79,6051578,2874.79,0.0
2021-09-10,2876.69,2894.37,2814.755,2817.52,4531928,2817.52,0.0
2021-09-17,2838.99,2889.01,2809.395,2816.0,7437758,2816.0,0.0
2021-09-24,2763.23,2846.605,2726.435,2844.3,7042020,2844.3,0.0
2021-10-01,2816.0853,2838.7699,2671.12,2730.86,8594592,2730.86,0.0
2021-10-08,2719.21,2806.6207,2621.0,2795.71,7980273,2795.71,0.0
2021-10-15,2785.84,2834.36,2715.2,2827.36,6807528,2827.36,0.0
2021-10-22,2821.53,2873.25,2721.12,2751.33,7036422,2751.33,0.0
2021-10-29,2751.0,2973.0,2708.48,2960.92,12447768,2960.92,0.0
2021-11-05,2960.92,3006.55,2864.51,2977.04,9126384,2977.04,0.0
2021-11-12,2996.5,3012.295,2890.75,2973.56,5533984,2973.56,0.0
2021-11-19,2978.01,3019.33,2944.8,2978.53,6566907,2978.53,0.0
2021-11-26,2986.65,2996.59,2836.85,2843.66,5318487,2843.66,0.0
2021-12-03,2880.0,2925.95,2804.29,2840.03,8957125,2840.03,0.0
2021-12-10,2860.81,2982.0,2803.0,2960.03,6743060,2960.03,0.0
2021-12-17,2955.63,2959.4,2824.295,2834.5,9327718,2834.5,0.0
2021-12-23,2800.0,2964.87,2786.42,2938.33,5432677,2938.33,0.0
2021-12-31,2945.12,2966.8799,2897.04,2897.04,4265414,2897.04,0.0
2022-01-07,2901.1,2929.6978,2715.33,2740.34,8940232,2740.34,0.0
2022-01-14,2701.56,2857.0,2663.29,2789.61,7793704,2789.61,0.0
2022-01-21,2723.5,2759.19,2601.73,2607.03,7401130,2607.03,0.0
2022-01-28,2519.56,2667.13,2490.0,2667.02,11958228,2667.02,0.0
2022-02-04,2683.2399,3030.9315,2644.19,2865.86,18067215,2865.86,0.0
2022-02-11,2885.0,2885.0,2668.0,2685.65,11434489,2685.65,0.0
2022-02-18,2665.13,2762.17,2603.93,2608.06,8530129,2608.06,0.0
2022-02-25,2596.7618,2705.43,2499.065,2689.19,8405453,2689.19,0.0
2022-03-04,2661.0,2728.7899,2606.75,2638.13,7196673,2638.13,0.0
2022-03-11,2629.76,2675.91,2513.4937,2597.41,9059664,2597.41,0.0
2022-03-18,2605.0,2724.88,2505.5,2722.51,8882203,2722.51,0.0
2022-03-25,2723.27,2840.7,2681.845,2833.46,6849111,2833.46,0.0
2022-04-01,2818.01,2875.87,2766.15,2803.01,7635860,2803.01,0.0
2022-04-08,2807.17,2874.24,2659.31,2665.75,6536493,2665.75,0.0
2022-04-14,2636.47,2641.85,2532.02,2534.6,6455949,2534.6,0.0
2022-04-22,2540.0,2627.98,2378.5,2392.71,8604432,2392.71,0.0
2022-04-29,2382.02,2465.55,2254.7301,2282.19,14826736,2282.19,0.0
2022-05-06,2268.1,2457.09,2252.0,2314.93,9790386,2314.93,0.0
2022-05-13,2265.0,2357.5,2196.49,2321.01,10355632,2321.01,0.0
2022-05-20,2299.11,2338.0,2115.9272,2178.16,8363847,2178.16,0.0
2022-05-27,2191.75,2246.36,2037.6936,2246.33,11504170,2246.33,0.0
2022-06-03,2254.93,2357.99,2241.57,2290.82,7537276,2290.82,0.0
2022-06-10,2334.09,2386.94,2207.3224,2223.23,7925977,2223.23,0.0
2022-06-17,2135.73,2228.47,2100.92,2142.87,11185892,2142.87,0.0
2022-06-24,2178.59,2361.58,2172.0,2359.5,7385777,2359.5,0.0
2022-07-01,2365.46,2371.59,2134.61,2174.75,8783163,2174.75,0.0
2022-07-08,2142.01,2393.7,2114.63,2387.07,7800253,2387.07,0.0
2022-07-15,2359.96,2359.96,2167.46,2235.55,9434879,2235.55,0.0
2022-07-22,112.64,115.4,106.5,107.9,196555759,107.9,0.0
2022-07-29,108.41,116.705,104.07,116.32,212580311,116.32,0.0
2022-08-05,115.3,118.78,113.72,117.47,115531776,117.47,0.0
2022-08-12,118.39,121.68,115.71,121.68,112576216,121.68,0.0
2022-08-19,121.13,122.43,116.76,117.21,101180201,117.21,0.0
2022-08-26,115.2,116.72,110.19,110.34,109264136,110.34,0.0
2022-09-02,109.99,110.95,107.26,107.85,129760378,107.85,0.0
2022-09-09,107.3,110.99,105.78,110.65,95613118,110.65,0.0
2022-09-16,110.99,111.62,100.94,102.8,164520213,102.8,0.0
2022-09-23,101.75,103.33,97.47,98.74,146652732,98.74,0.0
2022-09-30,98.1,100.7,95.56,95.65,153600483,95.65,0.0
2022-10-07,96.76,102.9254,96.521,98.68,128836461,98.68,0.0
2022-10-14,99.0,100.69,94.3836,96.56,126593782,96.56,0.0
2022-10-21,98.86,103.47,97.72,101.13,134072851,101.13,0.0
2022-10-28,101.8,104.82,91.8,96.29,260474979,96.29,0.0
2022-11-04,95.42,96.03,83.34,86.58,248287592,86.58,0.0
2022-11-11,87.28,96.93,86.85,96.41,180987654,96.41,0.0
2022-11-18,95.09,100.14,94.51,97.43,155320405,97.43,0.0
2022-11-25,97.29,98.76,94.05,97.46,73655400,97.46,0.0
2022-12-02,97.0363,102.25,94.11,100.44,140129433,100.44,0.0
2022-12-09,99.4,101.38,92.75,92.83,140799927,92.83,0.0
2022-12-16,92.71,99.53,89.52,90.26,196455148,90.26,0.0
2022-12-23,90.255,90.56,86.32,89.23,128353831,89.23,0.0
2022-12-30,88.795,88.94,85.94,88.23,86940356,88.23,0.0
2023-01-06,89.585,91.05,84.86,87.34,131561870,87.34,0.0
2023-01-13,88.36,92.19,85.83,92.12,142920972,92.12,0.0
2023-01-20,92.06,98.3,90.05,98.02,161910587,98.02,0.0
2023-01-27,97.95,100.32,93.76,99.37,179407246,99.37,0.0
2023-02-03,97.48,107.85,96.395,104.78,227820994,104.78,0.0
2023-02-10,102.4,108.18,93.63,94.57,350189023,94.57,0.0
2023-02-17,94.74,97.68,92.26,94.35,231847457,94.35,0.0
2023-02-24,93.0,93.1,88.575,89.13,142304746,89.13,0.0
2023-03-03,89.87,93.73,89.32,93.65,156141900,93.65,0.0
2023-03-10,94.015,95.97,90.395,90.63,159332632,90.63,0.0
2023-03-17,90.09,102.835,89.42,101.62,250604040,101.62,0.0
2023-03-24,100.12,106.59,99.87,105.44,189706950,105.44,0.0
2023-03-31,104.615,104.76,99.74,103.73,161907853,103.73,0.0
2023-04-06,102.39,109.17,101.93,108.42,126457461,108.42,0.0
2023-04-14,106.98,108.94,104.34,108.87,129171013,108.87,0.0
2023-04-21,104.658,106.54,103.07,105.41,138525376,105.41,0.0
2023-04-28,105.49,108.37,102.63,107.34,209575142,107.34,0.0
2023-05-05,106.84,107.99,103.71,105.57,129533090,105.57,0.0
2023-05-12,105.18,118.03,105.16,117.51,246027312,117.51,0.0
2023-05-19,116.11,125.97,116.01,122.76,191213589,122.76,0.0
2023-05-26,122.94,126.43,119.86,124.61,181434843,124.61,0.0
2023-06-02,125.64,126.15,122.0,124.67,130073679,124.67,0.0
2023-06-09,124.01,129.04,121.24,122.23,164650298,122.23,0.0
2023-06-16,122.785,126.108,121.45,123.53,161991174,123.53,0.0
2023-06-23,122.93,124.57,118.83,122.34,118269711,122.34,0.0
2023-06-30,120.76,122.0,116.1,119.7,154220425,119.7,0.0
2023-07-07,119.24,122.61,118.4,119.48,88541009,119.48,0.0
2023-07-14,118.3,126.775,115.35,125.42,166379417,125.42,0.0
2023-07-21,125.94,127.0999,118.22,120.02,198679932,120.02,0.0
2023-07-28,121.66,133.74,120.98,132.58,225458543,132.58,0.0
2023-08-04,132.73,133.525,127.42,128.11,123911915,128.11,0.0
2023-08-11,129.16,132.05,128.17,129.56,111643223,129.56,0.0
2023-08-18,129.39,131.99,126.3824,127.46,133633457,127.46,0.0
2023-08-25,127.175,134.25,126.56,129.88,130399547,129.88,0.0
2023-09-01,131.31,138.0,130.14,135.66,143532078,135.66,0.0
2023-09-08,135.44,136.66,132.95,136.38,80516176,136.38,0.0
2023-09-15,136.54,138.695,134.15,137.4,123588933,137.4,0.0
2023-09-22,136.61,139.16,129.6,130.25,130043721,130.25,0.0
2023-09-29,129.83,134.05,127.22,130.86,121932721,130.86,0.0
2023-10-06,131.21,138.155,131.17,137.58,119459947,137.58,0.0
2023-10-13,136.94,141.22,135.61,137.36,121150122,137.36,0.0
2023-10-20,138.17,140.72,135.08,135.6,127794333,135.6,0.0
2023-10-27,135.04,139.3599,120.2057,122.17,257126105,122.17,0.0
2023-11-03,123.21,129.525,122.685,129.1,138832617,129.1,0.0
2023-11-10,129.05,132.8,128.67,132.59,125911464,132.59,0.0
2023-11-17,131.78,137.2199,131.25,135.31,139882314,135.31,0.0
2023-11-24,133.69,139.42,133.62,136.69,80820812,136.69,0.0
2023-12-01,136.03,138.42,130.665,131.86,136564306,131.86,0.0
2023-12-08,129.88,138.56,127.9,134.99,175979415,134.99,0.0
2023-12-15,132.38,133.72,129.685,132.6,179845143,132.6,0.0
2023-12-22,132.63,141.99,132.43,141.49,160821784,141.49,0.0
2023-12-29,141.59,142.68,138.78,139.69,71126278,139.69,0.0
2024-01-05,138.55,139.63,135.15,135.73,96723016,135.73,0.0
2024-01-12,136.29,145.22,136.26,142.65,110278019,142.65,0.0
2024-01-19,142.0,146.45,138.9,146.38,103657400,146.38,0.0
2024-01-26,147.1,153.05,145.5,152.185,134256705,152.185,0.0
2024-02-02,152.06,153.78,136.5,142.38,238992259,142.38,0.0
2024-02-09,142.82,149.44,142.78,149.0,142235736,149.0,0.0
2024-02-16,148.42,149.335,140.14,140.52,141165602,140.52,0.0
2024-02-23,139.655,145.0,139.49,143.96,94937041,143.96,0.0
2024-03-01,142.14,142.44,135.41,137.14,197353612,137.14,0.0
2024-03-08,135.66,138.085,130.665,135.41,208621383,135.41,0.0
2024-03-15,136.13,143.585,136.13,141.18,174241063,141.18,0.0
2024-03-22,148.61,152.15,146.08,150.77,168623001,150.77,0.0
2024-03-28,149.94,152.256,147.82,150.93,88742990,150.93,0.0
2024-04-05,150.69,155.74,149.6,152.5,137481473,152.5,0.0
2024-04-12,152.78,160.2225,152.61,157.73,126675932,157.73,0.0
2024-04-19,158.86,159.24,152.3,154.09,122177780,154.09,0.0
2024-04-26,154.31,174.71,150.87,171.95,192151915,171.95,0.0
2024-05-03,169.058,169.55,162.6,167.24,171623017,167.24,0.0
2024-05-10,167.46,171.76,166.03,168.65,114626756,168.65,0.0
2024-05-17,164.26,176.265,164.0,176.06,135750319,176.06,0.0
2024-05-24,176.192,178.77,172.95,174.99,95028184,174.99,0.0
2024-05-31,174.45,177.27,169.44,172.5,104558403,172.5,0.0
2024-06-07,172.54,177.87,171.16,174.46,119319645,174.46,0.0
2024-06-14,174.97,180.41,172.76,176.79,112161391,176.79,0.0
2024-06-21,175.46,180.85,174.1042,179.63,120231182,179.63,0.0
2024-06-28,180.16,186.05,178.67,182.15,109378101,182.15,0.0
2024-07-05,183.03,190.86,181.3,190.6,64588189,190.6,0.0
2024-07-12,189.895,191.75,184.49,185.07,100653842,185.07,0.0
2024-07-19,184.92,188.68,176.47,177.66,99696448,177.66,0.0
2024-07-26,180.59,183.61,164.06,167.0,196227121,167.0,0.0
2024-08-02,168.83,174.245,164.67,166.66,118644092,166.66,0.0
2024-08-09,155.5,164.43,154.93,163.67,181954931,163.67,0.0
2024-08-16,164.35,165.06,157.71,162.96,130771001,162.96,0.0
2024-08-23,165.28,168.64,163.31,165.62,100108731,165.62,0.0
2024-08-30,166.38,167.55,160.25,163.38,84243380,163.38,0.0
2024-09-06,161.72,161.85,150.55,150.92,114743636,150.92,0.0
2024-09-13,152.51,158.38,147.215,157.46,159273109,157.46,0.0
2024-09-20,157.31,163.79,156.6,163.59,130256873,163.59,0.0
2024-09-27,164.35,165.7,160.69,163.95,107772841,163.95,0.0
2024-10-04,163.32,169.16,163.26,167.06,100746430,167.06,0.0
2024-10-11,167.72,168.48,159.74,163.24,106205966,163.24,0.0
2024-10-18,163.64,167.68,162.76,163.42,96880422,163.42,0.0
2024-10-25,162.95,165.82,161.01,165.27,98036505,165.27,0.0
2024-11-01,168.75,182.02,163.95,171.29,219763911,171.29,0.0
2024-11-08,169.93,181.08,168.011,178.35,120789453,178.35,0.0
2024-11-15,178.58,182.49,171.22,172.49,129281368,172.49,0.0
2024-11-22,173.42,178.87,163.7,164.76,160977615,164.76,0.0
2024-11-29,166.09,169.82,165.6072,168.95,87145738,168.95,0.0
2024-12-06,168.765,176.06,168.57,174.71,120471562,174.71,0.0
2024-12-13,173.96,195.61,173.65,189.82,208057705,189.82,0.0
2024-12-20,192.87,201.42,185.22,191.41,218333175,191.41,0.0
2024-12-27,192.62,196.748,190.15,192.76,67026845,192.76,0.0
2025-01-03,189.8,193.21,187.5,191.79,70698565,191.79,0.0
2025-01-10,193.98,201.0,190.31,192.04,107580854,192.04,0.0
2025-01-17,190.07,197.23,187.36,196.0,106325043,196.0,0.0
2025-01-24,199.07,202.29,195.2,200.21,107000787,200.21,0.0
2025-01-31,192.41,205.48,190.68,204.02,140501714,204.02,0.0
2025-02-07,200.69,207.05,183.24,185.34,220768946,185.34,0.0
2025-02-14,187.35,188.2,181.83,185.23,108268687,185.23,0.0
2025-02-21,185.6,185.96,179.08,179.66,105106772,179.66,0.0
2025-02-28,181.99,183.12,166.77,170.28,195320465,170.28,0.0
2025-03-07,171.925,174.97,165.8,173.86,172801135,173.86,0.0
2025-03-14,168.26,168.46,161.37,165.49,175089274,165.49,0.0
2025-03-21,165.03,166.3,156.72,163.99,172298896,163.99,0.0
2025-03-28,167.065,170.63,153.63,154.33,157170436,154.33,0.0
2025-04-04,153.11,158.4052,145.38,145.6,219461003,145.6,0.0
2025-04-11,141.55,159.55,140.53,157.14,281058787,157.14,0.0
2025-04-17,159.995,161.72,148.5,151.16,119118488,151.16,0.0
2025-04-23,148.88,157.525,146.1,155.35,84149722,155.35,0.0
