date,open,high,low,close,volume,adjusted_close,dividend
2022-09-02,160.655,167.93,155.91,160.32,133072660,160.32,0.0
2022-09-09,160.1,169.54,156.81,169.15,80774367,169.15,0.0
2022-09-16,167.39,171.39,144.2935,146.29,185457833,146.29,0.0
2022-09-23,145.235,149.6,138.89,140.41,149598657,140.41,0.0
2022-09-30,140.12,142.24,134.1201,135.68,166133777,135.68,0.0
2022-10-07,137.14,142.3901,132.44,133.45,159818969,133.45,0.0
2022-10-14,133.55,136.11,122.5301,126.76,154995752,126.76,0.0
2022-10-21,130.3,137.8399,125.44,130.01,158453194,130.01,0.0
2022-10-28,127.25,138.35,96.38,99.2,519536222,99.2,0.0
2022-11-04,98.22,99.32,88.09,90.79,419674192,90.79,0.0
2022-11-11,94.78,114.9,93.1,113.02,382385602,113.02,0.0
2022-11-18,110.99,118.74,109.8,112.05,205804775,112.05,0.0
2022-11-25,111.52,112.73,108.3216,111.41,86730686,111.41,0.0
2022-12-02,110.78,124.04,108.38,123.49,167082449,123.49,0.0
2022-12-09,121.75,124.67,112.88,115.9,165277975,115.9,0.0
2022-12-16,115.18,124.14,113.14,119.43,207965126,119.43,0.0
2022-12-23,116.83,120.34,112.46,118.04,120319921,118.04,0.0
2022-12-30,117.93,121.03,115.51,120.34,82954801,120.34,0.0
2023-01-06,122.82,130.33,122.28,130.02,120957222,130.02,0.0
2023-01-13,131.16,137.6781,127.15,136.98,133938193,136.98,0.0
2023-01-20,136.176,139.94,132.14,139.37,98676935,139.37,0.0
2023-01-27,139.29,153.19,138.66,151.74,137316253,151.74,0.0
2023-02-03,149.405,197.16,146.95,186.53,340828614,186.53,0.0
2023-02-10,186.53,193.7799,173.35,174.15,196255925,174.15,0.0
2023-02-17,178.215,181.5064,169.7,172.88,130834553,172.88,0.0
2023-02-24,174.31,178.17,167.66,170.39,96834853,170.39,0.0
2023-03-03,171.875,186.62,169.06,185.25,159564899,185.25,0.0
2023-03-10,188.0,190.36,178.8,179.51,141591076,179.51,0.0
2023-03-17,177.96,205.76,174.82,195.61,209454905,195.61,0.0
2023-03-24,198.48,207.88,193.64,206.01,140613737,206.01,0.0
2023-03-31,204.81,212.17,197.9,211.94,104554192,211.94,0.0
2023-04-06,208.84,216.94,208.2,216.1,84452021,216.1,0.0
2023-04-14,214.71,222.11,210.66,221.49,96689911,221.49,0.0
2023-04-21,219.79,220.979,209.58,212.89,77783395,212.89,0.0
2023-04-28,213.675,241.685,207.13,240.32,180884889,240.32,0.0
2023-05-05,238.615,244.92,229.85,232.78,132847791,232.78,0.0
2023-05-12,231.415,238.21,230.27,233.81,88995558,233.81,0.0
2023-05-19,236.92,248.69,235.33,245.64,104686959,245.64,0.0
2023-05-26,245.41,262.3107,244.952,262.04,111351030,262.04,0.0
2023-06-02,265.25,275.35,258.45,272.61,94204159,272.61,0.0
2023-06-09,270.3,276.57,258.88,264.95,104174736,264.95,0.0
2023-06-16,267.17,287.85,265.33,281.0,119911978,281.0,0.0
2023-06-23,278.73,289.67,276.22,288.73,109912858,288.73,0.0
2023-06-30,288.7,289.79,277.6,286.98,102153590,286.98,0.0
2023-07-07,286.7,298.12,284.8499,290.53,115814530,290.53,0.0
2023-07-14,295.55,316.24,287.05,308.87,154656431,308.87,0.0
2023-07-21,307.54,318.68,291.2,294.26,133827529,294.26,0.0
2023-07-28,295.78,326.2,288.3001,325.48,195241362,325.48,0.0
2023-08-04,323.69,325.6599,309.93,310.73,101978751,310.73,0.0
2023-08-11,313.23,317.89,300.36,301.64,79780966,301.64,0.0
2023-08-18,300.98,307.23,274.38,283.25,105111289,283.25,0.0
2023-08-25,283.45,299.46,276.03,285.5,93530714,285.5,0.0
2023-09-01,288.0,301.74,285.8,296.38,82872953,296.38,0.0
2023-09-08,297.02,307.0499,292.22,297.89,81695021,297.89,0.0
2023-09-15,301.41,312.87,298.75,300.31,93654887,300.31,0.0
2023-09-22,298.19,308.06,293.27,299.08,96234465,299.08,0.0
2023-09-29,295.64,310.64,286.79,300.21,122374780,300.21,0.0
2023-10-06,302.74,316.31,298.5,315.43,91442118,315.43,0.0
2023-10-13,312.5,330.54,311.82,314.69,105469240,314.69,0.0
2023-10-20,318.64,325.94,306.47,308.65,90796351,308.65,0.0
2023-10-27,309.5,318.35,279.403,296.73,175795144,296.73,0.0
2023-11-03,299.09,318.82,296.86,314.6,106699936,314.6,0.0
2023-11-10,315.98,329.1,314.45,328.77,75773009,328.77,0.0
2023-11-17,326.2,338.4,325.7,335.04,82071316,335.04,0.0
2023-11-24,334.89,342.92,334.19,338.23,45186657,338.23,0.0
2023-12-01,336.18,339.9,320.76,324.82,82768958,324.82,0.0
2023-12-08,317.29,333.17,313.66,332.75,77246129,332.75,0.0
2023-12-15,329.4,338.66,319.995,334.92,112025431,334.92,0.0
2023-12-22,337.48,357.1999,337.02,353.39,80087432,353.39,0.0
2023-12-29,354.99,361.9,351.82,353.96,49392831,353.96,0.0
2024-01-05,351.32,353.5,340.01,351.95,60512753,351.95,0.0
2024-01-12,354.7,377.06,352.05,374.49,85986730,374.49,0.0
2024-01-19,373.65,384.36,358.61,383.45,66056802,383.45,0.0
2024-01-26,387.95,396.79,381.1601,394.14,77135380,394.14,0.0
2024-02-02,394.985,485.96,387.1,474.99,171972674,474.99,0.0
2024-02-09,469.88,473.59,453.0,468.11,122781818,468.11,0.0
2024-02-16,468.19,488.62,455.09,473.32,104693912,473.32,0.0
2024-02-23,469.715,494.3599,461.79,484.03,70992664,484.03,0.0
2024-03-01,483.47,504.25,479.92,502.3,69243423,502.3,0.0
2024-03-08,503.0,523.57,487.89,505.95,76590861,505.95,0.0
2024-03-15,497.01,502.31,476.0,484.1,89007219,484.1,0.0
2024-03-22,491.91,515.04,481.28,509.58,52202585,509.58,0.0
2024-03-28,505.79,510.0,485.15,485.58,44788439,485.58,0.0
2024-04-05,487.2,530.7,481.78,527.34,77389395,527.34,0.0
2024-04-12,529.28,531.4899,505.8,511.9,57542681,511.9,0.0
2024-04-19,516.72,518.53,475.73,481.07,75578595,481.07,0.0
2024-04-26,489.715,510.0,414.5,443.29,185705182,443.29,0.0
2024-05-03,439.56,454.17,427.11,451.96,91987468,451.96,0.0
2024-05-10,455.58,477.5,453.34,476.2,60373022,476.2,0.0
2024-05-17,472.75,482.4999,460.08,471.91,65663289,471.91,0.0
2024-05-24,469.95,479.8499,461.54,478.22,57338047,478.22,0.0
2024-05-31,476.575,480.86,454.4601,466.83,47057019,466.83,0.0
2024-06-07,470.86,502.82,468.24,492.96,54106676,492.96,0.0
2024-06-14,493.86,514.01,493.41,504.16,53091829,504.16,0.0
2024-06-21,501.67,510.75,492.39,494.78,59258940,494.78,0.0
2024-06-28,499.2,522.8799,494.29,504.22,60493720,504.22,0.0
2024-07-05,504.95,540.87,493.17,539.91,45427337,539.91,0.0
2024-07-12,542.35,542.81,494.23,498.87,70878656,498.87,0.0
2024-07-19,498.63,506.6799,459.12,476.79,89108167,476.79,0.0
2024-07-26,486.575,495.22,442.65,465.7,71591230,465.7,0.0
2024-08-02,469.88,527.1709,456.7,488.14,114143586,488.14,0.0
2024-08-09,451.345,518.34,450.8,517.77,92309940,517.77,0.0
2024-08-16,516.86,539.77,509.1,527.42,63214275,527.42,0.0
2024-08-23,526.87,544.23,522.76,528.0,58279624,528.0,0.0
2024-08-30,527.6,528.0,512.45,521.31,42447764,521.31,0.0
2024-09-06,519.64,525.49,498.25,500.27,44100065,500.27,0.0
2024-09-13,506.16,527.581,495.6,524.62,54044146,524.62,0.0
2024-09-20,524.54,564.5,517.4,561.35,69255730,561.35,0.0
2024-09-27,569.5,577.4,554.19,567.36,66166129,567.36,0.0
2024-10-04,567.7,596.85,564.8,595.94,60371898,595.94,0.0
2024-10-11,598.22,602.95,581.61,589.95,45728782,589.95,0.0
2024-10-18,594.22,600.1,574.03,576.47,45480023,576.47,0.0
2024-10-25,576.03,585.0,561.52,573.25,49487286,573.25,0.0
2024-11-01,582.0,601.2,562.56,567.16,92950778,567.16,0.0
2024-11-08,564.1,594.7999,555.1679,589.34,64214816,589.34,0.0
2024-11-15,586.36,599.66,551.5,554.08,66020965,554.08,0.0
2024-11-22,557.04,570.0,549.05,559.14,53985252,559.14,0.0
2024-11-29,562.1,578.46,556.39,574.32,38287127,574.32,0.0
2024-12-06,577.5,629.7899,575.57,623.77,67143256,623.77,0.0
2024-12-13,623.925,638.4,606.1701,620.35,49130163,620.35,0.0
2024-12-20,629.975,632.37,580.0,585.25,104806419,585.25,0.0
2024-12-27,589.6,607.99,586.25,599.81,29107274,599.81,0.0
2025-01-03,588.75,609.5,583.85,604.63,37164437,604.63,0.0
2025-01-10,611.825,632.1011,597.34,615.86,55974643,615.86,0.0
2025-01-17,607.1,624.97,588.55,612.77,65543274,612.77,0.0
2025-01-24,617.825,652.0,609.0082,647.49,52923519,647.49,0.0
2025-01-31,626.61,710.79,625.1,689.18,119381675,689.18,0.0
2025-02-07,675.91,725.01,675.25,714.52,82543532,714.52,0.0
2025-02-14,718.56,740.91,710.04,736.67,67389106,736.67,0.0
2025-02-21,736.0,737.0,682.36,683.55,67721946,683.55,0.0
2025-02-28,686.28,688.6469,641.86,668.2,80779542,668.2,0.0
2025-03-07,673.675,681.25,600.61,625.66,80931122,625.66,0.0
2025-03-14,608.07,633.33,586.51,607.6,83389252,607.6,0.0
2025-03-21,607.46,613.1,574.66,596.25,105661484,596.25,0.0
2025-03-28,614.97,633.88,573.92,576.74,71755052,576.74,0.0
2025-04-04,563.5,592.66,494.2,504.73,120799303,504.73,0.0
2025-04-11,485.1,587.89,481.9,543.57,149672743,543.57,0.0
2025-04-17,556.175,557.77,495.63,501.48,63018170,501.48,0.0
2025-04-23,491.325,535.3376,479.8,520.27,51739300,520.27,0.0
